Season,Club (grouped),Club,First Name,Last Name,Position,Total Compensation,Base Salary
2016,NE,NE,Jordan,McCrary,D,"$62,500 ","$62,500 "
2016,NE,NE,Steve,Neumann,M-F,"$62,500 ","$62,500 "
2016,NYC,NYCFC,Eirik,Johansen,GK,"$62,500 ","$62,500 "
2016,NYC,NYCFC,Ethan,White,D,"$62,500 ","$62,500 "
2016,RBNY,NYRB,Anatole,Abang,F,"$62,500 ","$62,500 "
2016,RBNY,NYRB,Brandon,Allen,F,"$62,500 ","$62,500 "
2016,RBNY,NYRB,Kyle,Reynish,GK,"$62,500 ","$62,500 "
2016,PHI,PHI,Eric,Ayuk,M,"$62,500 ","$62,500 "
2016,POR,POR,Nick,Besler,M,"$62,500 ","$62,500 "
2016,RSL,RSL,Danilo,Acosta,M,"$62,500 ","$62,500 "
2016,RSL,RSL,Emery,Welshman,F,"$62,500 ","$62,500 "
2016,SEA,SEA,Oniel,Fisher,M-D,"$62,500 ","$62,500 "
2016,SEA,SEA,Herculez,Gomez,F,"$62,500 ","$62,500 "
2016,SEA,SEA,Zach,Scott,D,"$62,500 ","$62,500 "
2016,SJ,SJ,Kofi,Sarkodie,D,"$62,500 ","$62,500 "
2016,VAN,VAN,Alphonso,Davies,M,"$62,500 ","$62,500 "
2016,VAN,VAN,Marcel,de Jong,D-M,"$62,500 ","$62,500 "
2016,VAN,VAN,Paolo,Tornaghi,GK,"$62,500 ","$62,500 "
2016,ORL,ORL,Mikey,Ambrose,D,"$62,496 ","$62,496 "
2016,ORL,ORL,Tony,Rocha,M,"$62,496 ","$62,496 "
2016,DC,DC,Chris,Durkin,D-M,"$60,671 ","$51,504 "
2016,DC,DC,Alhaji,Kamara,F,"$59,750 ","$51,500 "
2016,VAN,VAN,Fraser,Aird,D-M,"$58,625 ","$51,500 "
2016,PHI,PHI,Derrick,Jones,M,"$57,404 ","$51,504 "
2016,FCD,DAL,Paxton,Pomykal,M,"$56,504 ","$51,504 "
2016,RBNY,NYRB,Derrick,Etienne,M,"$56,500 ","$51,500 "
2016,COL,COL,Dominique,Badji,F,"$53,472 ","$53,472 "
2016,DC,DC,Travis,Worra,GK,"$53,472 ","$53,472 "
2016,NYC,NYCFC,Connor,Brandt,M-D,"$53,472 ","$53,472 "
2016,POR,POR,Taylor,Peay,D,"$53,472 ","$53,472 "
2016,CHI,CHI,Patrick,Doody,D,"$53,471 ","$53,471 "
2016,COL,COL,Joseph,Greenspan,D,"$52,969 ","$51,500 "
2016,HOU,HOU,Rob,Lovejoy,M,"$52,500 ","$52,500 "
2016,MTL,MTL,Maxime,Crepeau,GK,"$52,500 ","$52,500 "
2016,ORL,ORL,Earl,Edwards,GK,"$52,500 ","$52,500 "
2016,SEA,SEA,Charlie,Lyon,GK,"$52,500 ","$52,500 "
2016,SJ,SJ,Matheus,Silva,M,"$52,500 ","$52,500 "
2016,VAN,VAN,Ben,McKendry,M,"$52,500 ","$52,500 "
2016,HOU,HOU,Christian,Lucatero,M,"$51,750 ","$51,500 "
2016,CLB,CLB,Rodrigo,Saravia,M,"$51,504 ","$51,504 "
2016,FCD,DAL,Colin,Bonner,F,"$51,504 ","$51,504 "
2016,FCD,DAL,Timo,Pitter,M-F,"$51,504 ","$51,504 "
2016,KC,KC,Benjamin,Joya,M,"$51,504 ","$51,504 "
2016,RBNY,NYRB,Aaron,Long,D,"$51,504 ","$51,504 "
2016,POR,POR,Neco,Brett,M,"$51,504 ","$51,504 "
2016,POR,POR,Wade,Hamilton,GK,"$51,504 ","$51,504 "
2016,SEA,SEA,Oalex,Anderson,F,"$51,504 ","$51,504 "
2016,CHI,CHI,Joey,Calistri,M,"$51,500 ","$51,500 "
2016,CHI,CHI,Alex,Morrell,M,"$51,500 ","$51,500 "
2016,CLB,CLB,Marshall,Hollingsworth,M,"$51,500 ","$51,500 "
2016,CLB,CLB,Matt,Pacifici,GK,"$51,500 ","$51,500 "
2016,COL,COL,Dennis,Castillo,D,"$51,500 ","$51,500 "
2016,FCD,DAL,Aaron,Guillen,D,"$51,500 ","$51,500 "
2016,HOU,HOU,Calle,Brown,GK,"$51,500 ","$51,500 "
2016,HOU,HOU,Jose,Escalante,M,"$51,500 ","$51,500 "
2016,KC,KC,Emmanuel,Appiah,M,"$51,500 ","$51,500 "
2016,KC,KC,Daniel,Salloi,F,"$51,500 ","$51,500 "
2016,LAG,LA,Ariel,Lassiter,F,"$51,500 ","$51,500 "
2016,MTL,MTL,David,Choiniere,M,"$51,500 ","$51,500 "
2016,MTL,MTL,Amadou,Dia,D,"$51,500 ","$51,500 "
2016,MTL,MTL,Jeremy,Gagnon-Lapare,M,"$51,500 ","$51,500 "
2016,NE,NE,Femi,Hollinger-Janzen,F,"$51,500 ","$51,500 "
2016,NE,NE,Matt,Turner,GK,"$51,500 ","$51,500 "
2016,NYC,NYCFC,Shannon,Gomez,D,"$51,500 ","$51,500 "
2016,NYC,NYCFC,Mikey,Lopez,M,"$51,500 ","$51,500 "
2016,RBNY,NYRB,Justin,Bilyeu,D,"$51,500 ","$51,500 "
2016,ORL,ORL,Mason,Stajduhar,GK,"$51,500 ","$51,500 "
2016,PHI,PHI,Cole,Missimo,M,"$51,500 ","$51,500 "
2016,PHI,PHI,Ken,Tribbett,D,"$51,500 ","$51,500 "
2016,PHI,PHI,Taylor,Washington,D,"$51,500 ","$51,500 "
2016,RSL,RSL,Phanuel,Kavita,D,"$51,500 ","$51,500 "
2016,SEA,SEA,Tony,Alfaro,D,"$51,500 ","$51,500 "
2016,SJ,SJ,Kip,Colvey,D,"$51,500 ","$51,500 "
2016,TFC,TOR,Mo,Babouli,F,"$51,500 ","$51,500 "
2016,TFC,TOR,Tsubasa,Endoh,F,"$51,500 ","$51,500 "
2016,VAN,VAN,Cole,Seiler,D,"$51,500 ","$51,500 "
2016,MTL,MTL,Michael,Salazar,F,"$51,492 ","$51,492 "
2015,ORL,ORL,Kaka,,M,"$7,167,500 ","$6,660,000 "
2015,TFC,TOR,Sebastian,Giovinco,M,"$7,115,556 ","$5,600,000 "
2015,TFC,TOR,Michael,Bradley,M,"$6,500,000 ","$6,000,000 "
2015,LAG,LA,Steven,Gerrard,M,"$6,332,504 ","$6,200,004 "
2015,NYC,NYCFC,Frank,Lampard,M,"$6,000,000 ","$6,000,000 "
2015,LAG,LA,Giovani,Dos Santos,M,"$5,750,008 ","$4,000,008 "
2015,NYC,NYCFC,David,Villa,F,"$5,610,000 ","$5,610,000 "
2015,TFC,TOR,Jozy,Altidore,F,"$4,750,000 ","$4,750,000 "
2015,SEA,SEA,Clint,Dempsey,F,"$4,605,942 ","$3,913,008 "
2015,LAG,LA,Robbie,Keane,F,"$4,500,000 ","$4,500,000 "
2015,NE,NE,Jermaine,Jones,M,"$3,052,500 ","$2,800,000 "
2015,SEA,SEA,Obafemi,Martins,F,"$3,000,000 ","$2,400,000 "
2015,NYC,NYCFC,Andrea,Pirlo,M,"$2,315,694 ","$2,000,004 "
2015,MTL,MTL,Didier,Drogba,F,"$2,166,668 ","$1,666,668 "
2015,LAG,LA,Omar,Gonzalez,D,"$1,450,000 ","$1,200,000 "
2015,VAN,VAN,Pedro,Morales,M,"$1,410,900 ","$1,190,000 "
2015,SJ,SJ,Innocent,Emeghara,F,"$1,300,000 ","$988,000 "
2015,SEA,SEA,Nelson,Valdez,F,"$1,215,000 ","$960,000 "
2015,CLB,CLB,Federico,Higuain,M-F,"$1,175,000 ","$1,175,000 "
2015,COL,COL,Kevin,Doyle,F,"$1,170,000 ","$1,125,000 "
2015,POR,POR,Liam,Ridgewell,D,"$1,150,000 ","$1,000,000 "
2015,CHI,CHI,Gilberto,Junior,F,"$1,144,992 ","$1,144,992 "
2015,RSL,RSL,Juan Manuel,Martinez,F,"$1,108,667 ","$710,000 "
2015,CHI,CHI,Kennedy,Igboananike,F,"$901,667 ","$800,000 "
2015,VAN,VAN,Octavio,Rivero,F,"$890,850 ","$890,850 "
2015,HOU,HOU,DaMarcus,Beasley,D,"$813,333 ","$750,000 "
2015,POR,POR,Lucas,Melano,F,"$799,992 ","$799,992 "
2015,SEA,SEA,Osvaldo,Alonso,M,"$789,667 ","$748,000 "
2015,PHI,PHI,Maurice,Edu,M,"$768,750 ","$700,000 "
2015,KC,KC,Roger,Espinoza,M,"$750,000 ","$750,000 "
2015,NYC,NYCFC,Mix,Diskerud,M,"$750,000 ","$750,000 "
2015,CHI,CHI,David,Accam,F,"$720,938 ","$650,000 "
2015,RSL,RSL,Kyle,Beckerman,M,"$700,000 ","$625,000 "
2015,KC,KC,Matt,Besler,D,"$683,250 ","$650,000 "
2015,KC,KC,Graham,Zusi,F-M,"$682,102 ","$650,000 "
2015,SJ,SJ,Chris,Wondolowski,M,"$675,000 ","$625,000 "
2015,POR,POR,Fanendo,Adi,F,"$664,000 ","$651,500 "
2015,PHI,PHI,Tranquillo,Barnetta,M,"$661,500 ","$624,000 "
2015,RBNY,NYRB,Bradley,Wright-Phillips,F,"$660,000 ","$600,000 "
2015,CLB,CLB,Gaston,Sauro,D,"$599,513 ","$583,200 "
2015,POR,POR,Diego,Valeri,M,"$550,000 ","$550,000 "
2015,RBNY,NYRB,Sacha,Kljestan,M,"$537,500 ","$400,000 "
2015,CLB,CLB,Kei,Kamara,F,"$536,667 ","$400,000 "
2015,ORL,ORL,Aurelien,Collin,D,"$525,000 ","$500,000 "
2015,ORL,ORL,Brek,Shea,M-D,"$520,000 ","$475,000 "
2015,KC,KC,Dom,Dwyer,F,"$518,750 ","$400,000 "
2015,SEA,SEA,Roman,Torres,D,"$513,813 ","$438,000 "
2015,DC,DC,Alvaro,Saborio,F,"$493,333 ","$400,000 "
2015,NE,NE,Jose,Goncalves,D,"$479,375 ","$450,000 "
2015,CHI,CHI,Mike,Magee,F,"$467,500 ","$400,000 "
2015,HOU,HOU,Brad,Davis,M,"$445,500 ","$400,000 "
2015,FCD,DAL,Mauro,Diaz,M,"$442,400 ","$364,000 "
2015,NE,NE,Juan,Agudelo,F,"$427,500 ","$400,000 "
2015,COL,COL,Marcelo,Sarvas,M,"$425,000 ","$360,000 "
2015,HOU,HOU,Erick,Torres,F,"$425,000 ","$350,000 "
2015,DC,DC,Bill,Hamid,GK,"$405,500 ","$360,000 "
2015,MTL,MTL,Laurent,Ciman,D,"$401,667 ","$370,000 "
2015,MTL,MTL,Ignacio,Piatti,M,"$400,000 ","$400,000 "
2015,PHI,PHI,Steven,Vitoria,D,"$400,000 ","$400,000 "
2015,DC,DC,Chris,Pontius,M-F,"$396,000 ","$365,000 "
2015,FCD,DAL,Blas,Perez,F,"$374,250 ","$350,000 "
2015,TFC,TOR,Damien,Perquis,D,"$372,500 ","$323,000 "
2015,RSL,RSL,Nick,Rimando,GK,"$370,000 ","$350,000 "
2015,KC,KC,Benny,Feilhaber,M,"$362,188 ","$350,000 "
2015,HOU,HOU,Raul,Rodriguez,D,"$354,333 ","$325,000 "
2015,PHI,PHI,Fernando,Aristeguieta,F,"$350,004 ","$350,004 "
2015,LAG,LA,Juninho,,M,"$350,000 ","$350,000 "
2015,TFC,TOR,Ahmed,Kantari,D,"$345,000 ","$300,000 "
2015,SJ,SJ,Clarence,Goodson,D,"$342,000 ","$315,000 "
2015,FCD,DAL,David,Texeira,F,"$338,000 ","$338,000 "
2015,HOU,HOU,Ricardo,Clark,M,"$337,750 ","$304,000 "
2015,DC,DC,Markus,Halsti,M,"$336,833 ","$275,000 "
2015,RSL,RSL,Luis,Gil,M,"$335,083 ","$240,000 "
2015,POR,POR,Will,Johnson,F,"$334,333 ","$314,000 "
2015,CLB,CLB,Jack,McInerney,F,"$334,167 ","$270,000 "
2015,PHI,PHI,Vincent,Nogueira,M,"$330,000 ","$330,000 "
2015,ORL,ORL,David,Mateos,D,"$325,000 ","$300,000 "
2015,VAN,VAN,Matias,Laba,M,"$325,000 ","$325,000 "
2015,RBNY,NYRB,Ronald,Zubar,D,"$320,000 ","$240,000 "
2015,HOU,HOU,Oscar,Boniek Garcia,F,"$303,750 ","$245,000 "
2015,SEA,SEA,Brad,Evans,F,"$302,666 ","$276,665 "
2015,VAN,VAN,David,Ousted,GK,"$302,570 ","$286,000 "
2015,CLB,CLB,Michael,Parkhurst,D,"$300,000 ","$275,000 "
2015,KC,KC,Amobi,Okugo,M,"$300,000 ","$275,000 "
2015,RSL,RSL,Javier,Morales,M,"$300,000 ","$300,000 "
2015,RSL,RSL,Jamison,Olave,D,"$300,000 ","$290,000 "
2015,SEA,SEA,Chad,Marshall,D,"$291,667 ","$275,000 "
2015,COL,COL,Vicente,Sanchez,F,"$286,667 ","$210,000 "
2015,MTL,MTL,Kenny,Cooper,F,"$285,625 ","$220,000 "
2015,PHI,PHI,Sebastien,Le Toux,M,"$285,228 ","$275,000 "
2015,PHI,PHI,Andrew,Wenger,D/F,"$282,000 ","$180,000 "
2015,ORL,ORL,Bryan,Rochez,F,"$279,500 ","$200,000 "
2015,COL,COL,Dillon,Powers,M,"$275,000 ","$245,000 "
2015,MTL,MTL,Nigel,Reo-Coker,D-M,"$275,000 ","$275,000 "
2015,COL,COL,Gabriel,Torres,F,"$274,500 ","$262,000 "
2015,VAN,VAN,Darren,Mattocks,F,"$272,000 ","$180,000 "
2015,CHI,CHI,Jeff,Larentowicz,D,"$271,000 ","$265,000 "
2015,COL,COL,Drew,Moor,D,"$270,500 ","$258,500 "
2015,RSL,RSL,Sebastian,Jaime,F,"$266,667 ","$200,000 "
2015,VAN,VAN,Mauro,Rosales,M,"$265,000 ","$215,000 "
2015,POR,POR,Darlington,Nagbe,M/F,"$263,000 ","$244,000 "
2015,CLB,CLB,Emanuel,Pogatetz,D,"$262,500 ","$250,000 "
2015,RBNY,NYRB,Dax,McCarty,M,"$262,500 ","$220,000 "
2015,TFC,TOR,Herculez,Gomez,F,"$261,000 ","$240,000 "
2015,LAG,LA,Donovan,Ricketts,GK,"$260,000 ","$260,000 "
2015,POR,POR,Adam,Kwarasey,GK,"$260,000 ","$260,000 "
2015,SJ,SJ,Jean Baptiste,Pierazzi,M,"$260,000 ","$260,000 "
2015,TFC,TOR,Benoit,Cheyrou,M,"$259,333 ","$250,000 "
2015,HOU,HOU,Giles,Barnes,M,"$258,375 ","$247,500 "
2015,DC,DC,Perry,Kitchen,D,"$257,450 ","$172,000 "
2015,TFC,TOR,Robbie,Findley,F,"$255,500 ","$225,000 "
2015,CHI,CHI,Sean,Johnson,GK,"$253,000 ","$250,000 "
2015,MTL,MTL,Dominic,Oduro,F,"$251,667 ","$250,000 "
2015,KC,KC,Soni,Mustivar,M,"$250,000 ","$250,000 "
2015,KC,KC,Krisztian,Nemeth,F,"$250,000 ","$250,000 "
2015,MTL,MTL,Hassoun,Camara,D/M,"$246,625 ","$235,000 "
2015,POR,POR,Nat,Borchers,D,"$245,000 ","$235,000 "
2015,CHI,CHI,Adailton,Filho,D,"$244,500 ","$200,000 "
2015,SJ,SJ,Victor,Bernardez,D,"$241,600 ","$200,000 "
2015,VAN,VAN,Gershon,Koffie,M,"$241,000 ","$230,000 "
2015,NE,NE,Teal,Bunbury,F,"$240,000 ","$195,000 "
2015,RBNY,NYRB,Lloyd,Sam,F,"$240,000 ","$230,000 "
2015,SJ,SJ,Matias,Perez,M,"$240,000 ","$240,000 "
2015,HOU,HOU,Kofi,Sarkodie,D,"$235,500 ","$190,000 "
2015,TFC,TOR,Luke,Moore,F,"$235,500 ","$215,000 "
2015,DC,DC,Sean,Franklin,D,"$234,167 ","$202,500 "
2015,FCD,DAL,Dan,Kennedy,GK,"$233,000 ","$233,000 "
2015,KC,KC,Paulo,Nagamura,M,"$230,000 ","$230,000 "
2015,ORL,ORL,Tally,Hall,GK,"$228,500 ","$215,000 "
2015,LAG,LA,Mika,Vayrynen,M,"$227,496 ","$204,996 "
2015,MTL,MTL,Marco,Donadel,M,"$226,671 ","$190,004 "
2015,CHI,CHI,Razvan,Cocis,M,"$226,667 ","$220,000 "
2015,VAN,VAN,Kendall,Waston,D,"$226,250 ","$225,000 "
2015,NYC,NYCFC,Javier,Calle,M,"$225,750 ","$200,000 "
2015,FCD,DAL,Bakary,Soumare,D,"$225,000 ","$225,000 "
2015,DC,DC,Chris,Rolfe,F,"$225,000 ","$210,000 "
2015,LAG,LA,Gyasi,Zardes,F,"$223,000 ","$150,000 "
2015,NE,NE,Kelyn,Rowe,M,"$221,000 ","$140,000 "
2015,CLB,CLB,Cedrick,Mabwati,M,"$220,179 ","$201,429 "
2015,PHI,PHI,Cristian,Maidana,F,"$217,250 ","$203,500 "
2015,CHI,CHI,Patrick,Nyarko,F,"$215,750 ","$200,000 "
2015,NYC,NYCFC,Ned,Grabavoy,M,"$215,000 ","$200,000 "
2015,NYC,NYCFC,Chris,Wingert,D,"$215,000 ","$215,000 "
2015,HOU,HOU,Jermaine,Taylor,D,"$213,000 ","$203,500 "
2015,DC,DC,Davy,Arnaud,M,"$212,500 ","$212,500 "
2015,NYC,NYCFC,Jefferson,Mena,D,"$211,400 ","$200,000 "
2015,COL,COL,Lucas,Pittinari,M,"$210,000 ","$190,000 "
2015,RBNY,NYRB,Felipe,Martins,M,"$207,500 ","$175,000 "
2015,RSL,RSL,Anthony,Beltran,D,"$205,950 ","$195,000 "
2015,LAG,LA,Todd,Dunivant,D,"$205,750 ","$185,000 "
2015,SJ,SJ,Anibal,Godoy,M,"$204,000 ","$204,000 "
2015,COL,COL,Sam,Cronin,M,"$202,500 ","$200,000 "
2015,LAG,LA,AJ,DeLaGarza,D,"$202,500 ","$200,000 "
2015,SEA,SEA,Erik,Friberg,M,"$202,500 ","$180,000 "
2015,SEA,SEA,Andreas,Ivanschitz,M,"$201,250 ","$180,000 "
2015,SJ,SJ,Marvell,Wynne,D,"$200,625 ","$190,000 "
2015,RBNY,NYRB,Gonzalo,Veron,M-F,"$200,004 ","$200,004 "
2015,NYC,NYCFC,Andoni,Iraola,D,"$200,004 ","$200,004 "
2015,DC,DC,Bobby,Boswell,D,"$200,000 ","$200,000 "
2015,MTL,MTL,Dilaver,Duka,M,"$200,000 ","$175,000 "
2015,RBNY,NYRB,Roy,Miller,M,"$200,000 ","$200,000 "
2015,POR,POR,Maximiliano,Urruti,F,"$200,000 ","$200,000 "
2015,MTL,MTL,Justin,Mapp,M,"$199,225 ","$186,725 "
2015,NE,NE,Andrew,Farrell,D,"$198,500 ","$117,500 "
2015,ORL,ORL,Adrian,Winter,M,"$198,333 ","$180,000 "
2015,VAN,VAN,Steven,Beitashour,D,"$197,167 ","$190,000 "
2015,FCD,DAL,Zach,Loyd,M,"$196,667 ","$175,000 "
2015,CLB,CLB,Tony,Tchani,M,"$195,000 ","$170,000 "
2015,KC,KC,Chance,Myers,D-M,"$195,000 ","$170,000 "
2015,NE,NE,Lee,Nguyen,M/F,"$193,750 ","$175,000 "
2015,TFC,TOR,Jackson,Goncalves,D,"$192,500 ","$165,000 "
2015,LAG,LA,Robbie,Rogers,F,"$191,667 ","$175,000 "
2015,KC,KC,Marcel,de Jong,D,"$191,500 ","$180,000 "
2015,POR,POR,Rodney,Wallace,M-D,"$190,000 ","$165,000 "
2015,ORL,ORL,Corey,Ashe,M,"$189,750 ","$180,000 "
2015,CLB,CLB,Steve,Clark,GK,"$188,333 ","$170,000 "
2015,FCD,DAL,Rolando,Escobar,M,"$185,000 ","$180,000 "
2015,HOU,HOU,Will,Bruin,F,"$185,000 ","$140,000 "
2015,NYC,NYCFC,Jason,Hernandez,D,"$185,000 ","$175,000 "
2015,RSL,RSL,Chris,Schuler,D,"$182,000 ","$165,000 "
2015,FCD,DAL,Walker,Zimmerman,D,"$180,100 ","$100,000 "
2015,COL,COL,Nick,LaBrocca,M,"$180,000 ","$160,000 "
2015,FCD,DAL,Jevaughn,Watson,M-D,"$180,000 ","$160,000 "
2015,PHI,PHI,Conor,Casey,F,"$180,000 ","$180,000 "
2015,TFC,TOR,Justin,Morrow,D,"$179,563 ","$170,000 "
2015,VAN,VAN,Christian,Dean,D,"$176,000 ","$95,000 "
2015,CLB,CLB,Justin,Meram,F,"$175,000 ","$165,000 "
2015,DC,DC,Fabian,Espindola,F,"$175,000 ","$175,000 "
2015,LAG,LA,Alan,Gordon,F,"$175,000 ","$175,000 "
2015,SEA,SEA,Tyrone,Mears,D,"$174,000 ","$165,000 "
2015,KC,KC,Mikey,Lopez,M,"$172,000 ","$100,000 "
2015,CLB,CLB,Waylon,Francis,D,"$170,167 ","$144,000 "
2015,POR,POR,Diego,Chara,M,"$170,000 ","$170,000 "
2015,VAN,VAN,Pa Modou,Kah,D,"$170,000 ","$170,000 "
2015,FCD,DAL,Ezequiel,Cirigliano,M,"$168,000 ","$125,000 "
2015,SEA,SEA,Lamar,Neagle,M,"$167,833 ","$165,000 "
2015,VAN,VAN,Russell,Teibert,M,"$167,500 ","$100,000 "
2015,ORL,ORL,Cyle,Larin,F,"$167,000 ","$125,000 "
2015,VAN,VAN,Diego,Rodriguez,D,"$165,750 ","$124,000 "
2015,DC,DC,Jairo,Arrieta,F,"$165,000 ","$150,000 "
2015,SEA,SEA,Stefan,Frei,GK,"$165,000 ","$165,000 "
2015,SEA,SEA,Leonardo,Gonzalez,D,"$165,000 ","$165,000 "
2015,CLB,CLB,Wil,Trapp,M,"$164,500 ","$137,500 "
2015,RSL,RSL,Luis,Silva,M,"$162,634 ","$131,384 "
2015,FCD,DAL,Michel,Pereira,M/D,"$161,500 ","$140,000 "
2015,FCD,DAL,Fabian,Castillo,F,"$160,000 ","$145,000 "
2015,SEA,SEA,Gonzalo,Pineda,M,"$160,000 ","$160,000 "
2015,SJ,SJ,Steven,Lenhart,F,"$159,083 ","$150,000 "
2015,NE,NE,Kevin,Alston,D,"$158,333 ","$140,000 "
2015,TFC,TOR,Collen,Warner,M-F,"$157,437 ","$129,937 "
2015,TFC,TOR,Joe,Bendik,GK,"$157,375 ","$150,000 "
2015,LAG,LA,Leonardo,Ribeiro Da Silva,D,"$155,000 ","$150,000 "
2015,MTL,MTL,Eric,Alexander,M,"$153,750 ","$140,000 "
2015,TFC,TOR,Jonathan,Osorio,M,"$152,600 ","$145,000 "
2015,NE,NE,Diego,Fagundez,F,"$152,200 ","$125,000 "
2015,RBNY,NYRB,Luis,Robles,GK,"$151,375 ","$130,000 "
2015,DC,DC,Nick,DeLeon,M,"$151,259 ","$116,259 "
2015,HOU,HOU,Sheanon,Williams,F,"$150,500 ","$145,000 "
2015,CLB,CLB,Harrison,Afful,D,"$150,000 ","$150,000 "
2015,HOU,HOU,Luis,Garrido,M,"$150,000 ","$150,000 "
2015,KC,KC,Jalil,Anibaba,D,"$150,000 ","$120,000 "
2015,NYC,NYCFC,Andrew,Jacobson,M,"$150,000 ","$150,000 "
2015,PHI,PHI,Brian,Carroll,M,"$150,000 ","$150,000 "
2015,RSL,RSL,Joao,Plata,F,"$150,000 ","$150,000 "
2015,SJ,SJ,Jordan,Stewart,M-D,"$150,000 ","$150,000 "
2015,VAN,VAN,Jordan,Harvey,D,"$150,000 ","$150,000 "
2015,RSL,RSL,Demar,Phillips,D,"$149,667 ","$140,000 "
2015,SJ,SJ,Shea,Salinas,M,"$148,333 ","$145,000 "
2015,COL,COL,Sean,St. Ledger,D,"$147,492 ","$124,992 "
2015,KC,KC,Seth,Sinovic,M-D,"$146,750 ","$140,000 "
2015,NE,NE,Daigo,Kobayashi,M,"$146,667 ","$135,000 "
2015,RBNY,NYRB,Shaun,Wright-Phillips,M,"$145,704 ","$116,004 "
2015,NE,NE,Andy,Dorman,M,"$145,000 ","$145,000 "
2015,SJ,SJ,Tommy,Thompson,M,"$145,000 ","$140,000 "
2015,CLB,CLB,Ethan,Finlay,F,"$142,500 ","$135,000 "
2015,HOU,HOU,,Alex,M,"$142,000 ","$142,000 "
2015,PHI,PHI,CJ,Sapong,F,"$142,000 ","$125,000 "
2015,COL,COL,Bobby,Burling,D,"$140,000 ","$132,500 "
2015,SJ,SJ,David,Bingham,GK,"$137,750 ","$130,000 "
2015,POR,POR,Jack,Jewsbury,D,"$137,500 ","$120,000 "
2015,SEA,SEA,Troy,Perkins,GK,"$136,663 ","$130,000 "
2015,HOU,HOU,Alexander,Lopez,M,"$135,500 ","$115,500 "
2015,FCD,DAL,Matt,Hedges,D,"$135,000 ","$135,000 "
2015,KC,KC,Bernardo,Anor,M,"$135,000 ","$135,000 "
2015,MTL,MTL,Patrice,Bernier,F-M,"$135,000 ","$90,000 "
2015,POR,POR,Jorge,Villafana,F,"$135,000 ","$130,000 "
2015,SEA,SEA,Thomas,Bedinelli,M,"$133,125 ","$108,000 "
2015,MTL,MTL,Johan,Venegas,M,"$132,500 ","$120,000 "
2015,PHI,PHI,Raymon,Gaddis,D,"$132,500 ","$130,000 "
2015,MTL,MTL,Eric,Kronberg,GK,"$132,000 ","$132,000 "
2015,RBNY,NYRB,Damien,Perrinelle,D,"$132,000 ","$132,000 "
2015,PHI,PHI,Danny,Cruz,M,"$131,667 ","$125,000 "
2015,CHI,CHI,Jason,Johnson,F,"$131,000 ","$90,000 "
2015,KC,KC,Jacob,Peterson,F,"$130,375 ","$123,500 "
2015,COL,COL,Michael,Harrington,M-D,"$130,000 ","$130,000 "
2015,COL,COL,Zac,MacMath,GK,"$130,000 ","$130,000 "
2015,FCD,DAL,Atiba,Harris,M-F,"$130,000 ","$130,000 "
2015,FCD,DAL,Chris,Seitz,GK,"$130,000 ","$130,000 "
2015,RSL,RSL,Olmes,Garcia,F,"$130,000 ","$130,000 "
2015,NYC,NYCFC,Jeb,Brovsky,M,"$129,125 ","$122,500 "
2015,SJ,SJ,Sanna,Nyassi,M,"$126,250 ","$120,000 "
2015,CHI,CHI,Lovel,Palmer,M,"$125,500 ","$118,000 "
2015,LAG,LA,Dan,Gargan,D,"$125,000 ","$125,000 "
2015,LAG,LA,Baggio,Husidic,M,"$125,000 ","$125,000 "
2015,PHI,PHI,Ethan,White,D,"$125,000 ","$125,000 "
2015,TFC,TOR,Josh,Williams,D,"$125,000 ","$125,000 "
2015,PHI,PHI,Andre,Blake,GK,"$123,000 ","$85,000 "
2015,RSL,RSL,Elias,Vasquez,D,"$122,137 ","$110,000 "
2015,KC,KC,Ike,Opara,D,"$121,250 ","$115,000 "
2015,DC,DC,Michael,Farfan,M,"$120,000 ","$120,000 "
2015,NYC,NYCFC,Shay,Facey,D,"$120,000 ","$120,000 "
2015,POR,POR,Norberto,Paparatto,D,"$120,000 ","$120,000 "
2015,CLB,CLB,Kristinn,Steindorsson,M,"$119,438 ","$105,000 "
2015,ORL,ORL,Lewis,Neal,M,"$119,103 ","$112,500 "
2015,PHI,PHI,Warren,Creavalle,D,"$119,000 ","$108,500 "
2015,PHI,PHI,Fabinho,Fabinho,D,"$118,500 ","$114,000 "
2015,TFC,TOR,Eriq,Zavaleta,F,"$115,600 ","$85,000 "
2015,NE,NE,Chris,Tierney,D-M,"$113,333 ","$110,000 "
2015,VAN,VAN,Erik,Hurtado,F/M,"$113,265 ","$78,265 "
2015,HOU,HOU,Tyler,Deric,GK,"$112,667 ","$105,000 "
2015,CHI,CHI,Harrison,Shipp,F,"$112,500 ","$87,500 "
2015,ORL,ORL,Tony,Cascio,M,"$112,279 ","$78,529 "
2015,PHI,PHI,Michael,Lahoud,M,"$112,233 ","$108,900 "
2015,TFC,TOR,Ashtone,Morgan,D,"$112,000 ","$100,000 "
2015,VAN,VAN,Kekuta,Manneh,F,"$112,000 ","$82,500 "
2015,ORL,ORL,Kevin,Molino,M,"$111,400 ","$100,000 "
2015,NE,NE,Robert,Shuttleworth,GK,"$111,250 ","$101,250 "
2015,CLB,CLB,Mohammed,Saeid,M,"$110,000 ","$100,000 "
2015,COL,COL,Marc,Burch,D,"$110,000 ","$110,000 "
2015,NYC,NYCFC,Patrick,Mullins,F,"$110,000 ","$80,000 "
